frame,gt_eyes_on_road,gt_eyes_off_road,gt_eyes_not_visible,gt_data_quality_problem,gt_unusual_event,pred_eyes_on_road,pred_eyes_off_road,pred_eyes_not_visible,pred_data_quality_problem,episodes_40s_episode_nr,gt_episodes_40s_time_buffer,gt_episodes_40s_is_distracted,pred_episodes_40s_time_buffer,pred_episodes_40s_is_distracted
5843,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5844,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5845,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5846,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5847,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5848,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5849,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5850,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5851,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5852,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5853,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5854,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5855,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5856,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5857,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5858,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5859,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5860,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5861,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5862,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5863,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5864,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5865,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5866,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5867,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5868,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5869,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5870,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5871,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5872,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5873,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5874,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5875,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5876,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5877,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5878,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5879,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5880,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5881,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5882,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5883,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5884,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5885,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5886,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5887,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5888,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5889,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5890,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5891,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5892,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5893,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5894,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5895,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5896,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5897,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5898,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5899,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5900,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5901,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5902,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5903,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5904,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5905,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5906,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5907,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5908,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5909,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5910,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5911,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5912,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5913,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5914,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5915,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5916,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5917,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5918,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5919,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5920,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5921,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5922,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5923,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5924,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5925,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5926,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5927,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5928,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5929,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5930,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5931,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5932,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5933,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5934,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5935,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5936,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5937,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5938,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5939,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5940,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5941,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5942,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5943,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5944,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5945,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5946,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5947,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5948,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5949,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5950,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5951,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5952,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5953,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5954,1,0,0,0,0,0.0,1.0,0,0,5,2.0,0,1.96,0
5955,1,0,0,0,0,0.0,1.0,0,0,5,2.0,0,1.92,0
5956,1,0,0,0,0,0.0,1.0,0,0,5,2.0,0,1.88,0
5957,1,0,0,0,0,0.0,1.0,0,0,5,2.0,0,1.84,0
5958,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,1.84,0
5959,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,1.84,0
5960,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,1.84,0
5961,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,1.88,0
5962,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,1.92,0
5963,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,1.96,0
5964,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5965,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5966,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5967,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5968,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5969,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5970,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5971,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5972,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5973,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5974,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5975,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5976,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5977,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5978,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5979,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5980,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5981,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5982,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5983,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5984,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5985,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5986,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5987,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5988,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5989,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5990,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5991,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5992,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5993,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5994,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5995,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5996,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5997,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5998,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
5999,1,0,0,0,0,1.0,0.0,0,0,5,2.0,0,2.0,0
6000,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6001,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6002,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6003,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6004,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6005,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6006,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6007,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6008,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6009,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6010,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6011,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6012,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6013,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6014,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6015,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6016,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6017,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6018,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6019,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6020,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6021,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6022,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6023,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6024,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6025,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6026,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6027,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6028,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6029,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6030,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6031,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6032,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6033,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6034,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6035,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6036,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6037,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6038,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6039,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6040,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6041,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6042,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6043,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6044,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6045,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6046,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6047,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6048,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6049,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6050,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6051,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6052,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6053,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6054,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6055,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6056,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6057,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6058,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6059,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6060,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6061,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6062,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6063,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6064,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6065,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6066,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6067,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6068,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6069,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6070,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6071,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6072,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6073,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6074,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6075,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6076,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6077,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6078,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6079,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6080,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6081,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6082,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6083,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6084,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6085,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6086,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6087,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6088,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6089,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6090,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6091,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6092,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6093,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6094,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6095,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6096,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6097,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6098,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6099,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6100,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6101,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6102,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6103,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6104,1,0,0,0,0,0.0,1.0,0,0,6,2.0,0,1.96,0
6105,0,1,0,0,0,0.0,1.0,0,0,6,1.96,0,1.92,0
6106,0,1,0,0,0,0.0,1.0,0,0,6,1.92,0,1.88,0
6107,0,1,0,0,0,0.0,1.0,0,0,6,1.88,0,1.84,0
6108,0,1,0,0,0,0.0,1.0,0,0,6,1.84,0,1.7999999999999998,0
6109,0,1,0,0,0,0.0,1.0,0,0,6,1.7999999999999998,0,1.7599999999999998,0
6110,0,1,0,0,0,0.0,1.0,0,0,6,1.7599999999999998,0,1.7199999999999998,0
6111,0,1,0,0,0,0.0,1.0,0,0,6,1.7199999999999998,0,1.6799999999999995,0
6112,0,1,0,0,0,0.0,1.0,0,0,6,1.6799999999999995,0,1.6399999999999997,0
6113,0,1,0,0,0,0.0,1.0,0,0,6,1.6399999999999997,0,1.5999999999999996,0
6114,0,1,0,0,0,0.0,1.0,0,0,6,1.5999999999999996,0,1.5599999999999996,0
6115,0,1,0,0,0,0.0,1.0,0,0,6,1.5599999999999996,0,1.5199999999999996,0
6116,0,1,0,0,0,0.0,1.0,0,0,6,1.5199999999999996,0,1.4799999999999995,0
6117,0,1,0,0,0,0.0,1.0,0,0,6,1.4799999999999995,0,1.4399999999999995,0
6118,0,1,0,0,0,0.0,1.0,0,0,6,1.4399999999999995,0,1.3999999999999997,0
6119,0,1,0,0,0,0.0,1.0,0,0,6,1.3999999999999997,0,1.3599999999999994,0
6120,0,1,0,0,0,0.0,1.0,0,0,6,1.3599999999999994,0,1.3199999999999994,0
6121,0,1,0,0,0,0.0,1.0,0,0,6,1.3199999999999994,0,1.2799999999999994,0
6122,0,1,0,0,0,0.0,1.0,0,0,6,1.2799999999999994,0,1.239999999999999,0
6123,0,1,0,0,0,0.0,1.0,0,0,6,1.239999999999999,0,1.1999999999999993,0
6124,0,1,0,0,0,1.0,0.0,0,0,6,1.1999999999999993,0,1.1999999999999993,0
6125,1,0,0,0,0,1.0,0.0,0,0,6,1.1999999999999993,0,1.1999999999999993,0
6126,1,0,0,0,0,1.0,0.0,0,0,6,1.1999999999999993,0,1.1999999999999993,0
6127,1,0,0,0,0,1.0,0.0,0,0,6,1.1999999999999993,0,1.239999999999999,0
6128,1,0,0,0,0,1.0,0.0,0,0,6,1.239999999999999,0,1.2799999999999994,0
6129,1,0,0,0,0,1.0,0.0,0,0,6,1.2799999999999994,0,1.3199999999999994,0
6130,1,0,0,0,0,1.0,0.0,0,0,6,1.3199999999999994,0,1.3599999999999994,0
6131,1,0,0,0,0,1.0,0.0,0,0,6,1.3599999999999994,0,1.3999999999999997,0
6132,1,0,0,0,0,1.0,0.0,0,0,6,1.3999999999999997,0,1.4399999999999995,0
6133,1,0,0,0,0,1.0,0.0,0,0,6,1.4399999999999995,0,1.4799999999999995,0
6134,1,0,0,0,0,1.0,0.0,0,0,6,1.4799999999999995,0,1.5199999999999996,0
6135,1,0,0,0,0,1.0,0.0,0,0,6,1.5199999999999996,0,1.5599999999999996,0
6136,1,0,0,0,0,1.0,0.0,0,0,6,1.5599999999999996,0,1.5999999999999996,0
6137,1,0,0,0,0,1.0,0.0,0,0,6,1.5999999999999996,0,1.6399999999999997,0
6138,1,0,0,0,0,1.0,0.0,0,0,6,1.6399999999999997,0,1.6799999999999995,0
6139,1,0,0,0,0,1.0,0.0,0,0,6,1.6799999999999995,0,1.7199999999999998,0
6140,1,0,0,0,0,1.0,0.0,0,0,6,1.7199999999999998,0,1.7599999999999998,0
6141,1,0,0,0,0,1.0,0.0,0,0,6,1.7599999999999998,0,1.7999999999999998,0
6142,1,0,0,0,0,1.0,0.0,0,0,6,1.7999999999999998,0,1.84,0
6143,1,0,0,0,0,1.0,0.0,0,0,6,1.84,0,1.88,0
6144,1,0,0,0,0,1.0,0.0,0,0,6,1.88,0,1.92,0
6145,1,0,0,0,0,1.0,0.0,0,0,6,1.92,0,1.96,0
6146,1,0,0,0,0,1.0,0.0,0,0,6,1.96,0,2.0,0
6147,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6148,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6149,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6150,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6151,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6152,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6153,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6154,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6155,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6156,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6157,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6158,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6159,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6160,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6161,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6162,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6163,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6164,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6165,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6166,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6167,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6168,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6169,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6170,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6171,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6172,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6173,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6174,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6175,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6176,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6177,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6178,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6179,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6180,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6181,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6182,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6183,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6184,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6185,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6186,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
6187,1,0,0,0,0,1.0,0.0,0,0,6,2.0,0,2.0,0
